광역	시군구	읍면동	투표소	선거인수	투표인수	기권수	무효표	계	더불어민주당	자유한국당	국민의당	바른정당	정의당	새누리당	경제애국당	국민대통합당	늘푸른한국당	민중연합당	한국국민당	혹익당	무소속
부산광역시	강서구	강동동	소계	4586	3137	1449	15	3122	1100	1338	426	150	93	2	0	1	1	1	1	4	5
부산광역시	강서구	명지동	소계	35831	29125	6706	49	29076	14276	6378	4679	2333	1344	21	1	8	5	4	6	8	13
부산광역시	강서구	가락동	소계	2158	1531	627	3	1528	559	650	215	64	35	2	0	2	0	0	0	0	1
부산광역시	강서구	녹산동	소계	20166	14119	6047	43	14076	6245	3697	2362	983	722	15	3	8	5	8	5	8	15
부산광역시	강서구	가덕도동	소계	2892	1853	1039	14	1839	654	831	208	73	59	2	0	1	1	1	1	4	4
부산광역시	연제구	거소·선상투표	거소·선상투표	417	383	34	8	375	136	88	117	21	9	1	1	1	0	0	0	0	1
부산광역시	연제구	관외사전투표	관외사전투표	15105	15105	0	81	15024	6912	3178	2528	1343	996	13	4	9	1	9	2	7	22
부산광역시	연제구	재외투표	재외투표	1045	825	220	0	825	519	41	132	41	90	0	0	2	0	0	0	0	0
부산광역시	연제구	거제제1동	소계	20337	16718	3619	49	16669	6698	5015	2974	1206	746	17	0	1	2	2	0	3	5
부산광역시	연제구	거제제2동	소계	9375	7557	1818	22	7535	2813	2552	1261	584	299	10	0	1	1	2	2	5	5
부산광역시	연제구	거제제3동	소계	8879	6854	2025	21	6833	2341	2597	1128	451	294	3	1	3	0	1	2	7	5
부산광역시	연제구	거제제4동	소계	8923	6937	1986	30	6907	2518	2378	1142	508	332	6	0	4	5	6	1	3	4
부산광역시	연제구	연산제1동	소계	12681	9861	2820	32	9829	3653	3372	1688	671	417	5	1	5	1	5	1	3	7
부산광역시	연제구	연산제2동	소계	11312	8619	2693	23	8596	3139	3055	1384	582	410	6	0	2	0	0	5	5	8
부산광역시	연제구	연산제3동	소계	8018	5688	2330	31	5657	1909	2145	947	361	271	6	2	4	0	0	6	3	3
부산광역시	연제구	연산제4동	소계	14414	10566	3848	38	10528	3689	3909	1772	675	457	7	1	6	0	3	1	1	7
부산광역시	연제구	연산제5동	소계	11821	8406	3415	42	8364	3263	2616	1349	598	517	8	1	4	1	1	2	0	4
부산광역시	연제구	연산제6동	소계	12507	8891	3616	34	8857	3016	3397	1514	523	370	10	1	5	3	6	3	4	5
부산광역시	연제구	연산제8동	소계	11450	8701	2749	27	8674	3386	2683	1499	615	447	15	1	8	1	2	1	6	10
부산광역시	연제구	연산제9동	소계	28981	22491	6490	59	22432	8462	7195	3886	1721	1090	23	2	4	5	16	1	8	19
부산광역시	수영구	거소·선상투표	거소·선상투표	386	361	25	7	354	126	79	116	22	8	1	0	0	0	1	0	1	0
부산광역시	수영구	관외사전투표	관외사전투표	13409	13408	1	66	13342	6067	2923	2150	1193	952	18	2	8	2	4	5	1	17
부산광역시	수영구	재외투표	재외투표	1197	888	309	1	887	561	78	115	42	88	3	0	0	0	0	0	0	0
부산광역시	수영구	남천제1동	소계	11504	8682	2822	26	8656	3049	3018	1506	644	410	17	1	0	1	3	3	4	0
부산광역시	수영구	남천제2동	소계	10920	8544	2376	19	8525	2981	2983	1556	632	337	15	1	5	0	9	0	3	3
부산광역시	수영구	수영동	소계	13385	10070	3315	21	10049	3349	4029	1594	638	389	19	0	9	1	3	1	5	12
부산광역시	수영구	망미제1동	소계	21112	15913	5199	50	15863	5344	6048	2679	1055	689	16	1	7	1	6	3	4	10
부산광역시	수영구	망미제2동	소계	9755	7337	2418	23	7314	2568	2563	1325	468	345	14	1	6	0	5	2	5	12
부산광역시	수영구	광안제1동	소계	20272	15158	5114	47	15111	5822	4746	2601	1050	836	21	1	10	3	2	2	5	12
부산광역시	수영구	광안제2동	소계	14643	10843	3800	34	10809	4e3	3498	1931	787	553	12	2	6	5	1	1	6	7
부산광역시	수영구	광안제3동	소계	8599	6120	2479	26	6094	2109	2209	1021	410	324	4	1	2	3	3	2	2	4
부산광역시	수영구	광안제4동	소계	10372	7775	2597	26	7749	2849	2614	1303	545	409	11	0	8	1	0	0	4	5
부산광역시	수영구	민락동	소계	19083	13964	5119	32	13932	4877	5044	2421	928	612	20	0	9	1	1	3	7	9
부산광역시	사상구	거소·선상투표	거소·선상투표	482	453	29	14	439	172	84	125	27	21	0	3	2	0	1	2	1	1
부산광역시	사상구	관외사전투표	관외사전투표	14428	14421	7	110	14311	6988	2805	2164	1329	954	12	3	5	2	10	6	3	30
부산광역시	사상구	재외투표	재외투표	784	629	155	0	629	408	42	88	21	68	1	0	0	0	0	0	1	0
부산광역시	사상구	삼락동	소계	5648	3666	1982	24	3642	1362	1340	571	174	176	4	0	3	1	0	3	3	5
부산광역시	사상구	모라제1동	소계	23193	17302	5891	82	17220	6786	5863	2565	1137	798	11	1	13	8	10	5	5	18
부산광역시	사상구	모라제3동	소계	11137	7972	3165	48	7924	2984	2884	1278	476	259	9	3	12	4	2	3	3	7
부산광역시	사상구	덕포제1동	소계	10075	7267	2808	25	7242	2863	2430	1201	440	279	7	0	5	1	5	0	4	7
부산광역시	사상구	덕포제2동	소계	11156	8200	2956	38	8162	3315	2645	1295	533	341	7	0	10	0	1	3	6	6
부산광역시	사상구	괘법동	소계	17811	12368	5443	48	12320	5074	3962	1854	819	562	8	3	6	2	7	4	4	15
부산광역시	사상구	감전동	소계	12158	8181	3977	39	8142	2931	3238	1166	461	317	4	4	4	0	3	1	2	11
부산광역시	사상구	주례제1동	소계	12168	9058	3110	27	9031	3635	3010	1334	600	414	9	1	3	0	3	4	7	11
부산광역시	사상구	주례제2동	소계	19022	14231	4791	52	14179	5866	4351	2186	987	739	11	0	9	0	8	4	3	15
부산광역시	사상구	주례제3동	소계	11580	8960	2620	48	8912	3582	2867	1396	612	429	7	0	6	2	2	3	0	6
부산광역시	사상구	학장동	소계	24819	18922	5897	68	18854	7909	5812	2958	1225	862	23	0	19	5	13	3	5	20
부산광역시	사상구	엄궁동	소계	23737	18238	5499	64	18174	7868	5207	2842	1255	937	12	2	12	3	10	5	5	16
대구광역시	중구	거소·선상투표	거소·선상투표	104	94	10	2	92	20	32	24	10	4	2	0	0	0	0	0	0	0
대구광역시	중구	관외사전투표	관외사전투표	5883	5883	0	34	5849	1765	1913	892	837	404	16	1	2	0	5	1	5	8
대구광역시	중구	재외투표	재외투표	536	340	196	2	338	187	42	55	18	34	1	0	0	0	0	0	1	0
대구광역시	중구	동인동	소계	8453	5806	2647	21	5785	1126	2922	806	641	256	16	1	3	0	0	3	5	6
대구광역시	중구	삼덕동	소계	5183	3716	1467	16	3700	992	1383	573	520	218	7	0	3	0	1	0	1	2
대구광역시	중구	성내1동	소계	3751	2496	1255	19	2477	580	1169	318	269	128	7	0	1	0	1	0	2	2
대구광역시	중구	성내2동	소계	4203	2950	1253	15	2935	544	1621	359	275	111	11	1	3	3	3	0	1	3
대구광역시	중구	성내3동	소계	3010	2013	997	4	2009	313	1211	251	172	49	10	0	0	0	0	0	3	0
대구광역시	중구	대신동	소계	5855	4590	1265	13	4577	1003	2274	595	528	158	7	0	0	1	0	1	6	4
대구광역시	중구	남산1동	소계	4058	2926	1132	17	2909	595	1536	353	300	105	11	0	0	1	1	3	0	4
대구광역시	중구	남산2동	소계	3737	2750	987	13	2737	504	1472	358	282	104	12	0	2	0	0	0	3	0
대구광역시	중구	남산3동	소계	5461	4161	1300	21	4140	1003	1851	598	498	172	6	0	2	3	4	0	1	2
대구광역시	중구	남산4동	소계	9772	7687	2085	28	7659	1510	3856	1063	805	365	34	1	6	1	3	2	8	5
대구광역시	중구	대봉1동	소계	6289	4915	1374	16	4899	994	2425	678	583	201	13	1	0	0	2	0	2	0
대구광역시	중구	대봉2동	소계	2562	1853	709	11	1842	341	991	247	193	60	4	0	0	0	1	0	4	1
대구광역시	동구	거소·선상투표	거소·선상투표	784	742	42	68	674	180	188	146	95	23	8	6	4	2	3	7	4	8
대구광역시	동구	관외사전투표	관외사전투표	22808	22806	2	148	22658	6656	6881	3655	3915	1405	49	7	7	2	17	9	10	45
대구광역시	동구	재외투표	재외투표	1312	971	341	5	966	509	84	172	76	110	10	0	1	0	2	1	0	1
대구광역시	동구	신암1동	소계	9264	6762	2502	28	6734	1049	3832	866	714	221	25	4	2	0	2	3	8	8
대구광역시	동구	신암2동	소계	9403	7364	2039	28	7336	1577	3255	1150	1003	310	21	2	1	3	2	0	7	5
대구광역시	동구	신암3동	소계	6409	4613	1796	20	4593	839	2424	583	561	166	9	0	2	1	3	1	1	3
대구광역시	동구	신암4동	소계	13774	9541	4233	40	9501	1664	4988	1306	1114	385	25	2	6	1	2	1	4	3
대구광역시	동구	신암5동	소계	7506	5772	1734	24	5748	1085	2910	722	770	240	8	0	2	0	5	2	1	3
대구광역시	동구	신천1·2동	소계	11001	8688	2313	32	8656	1848	4081	1269	1026	393	20	3	1	1	5	0	7	2
대구광역시	동구	신천3동	소계	9269	7075	2194	27	7048	1388	3365	1048	916	293	21	0	2	2	3	2	7	1
대구광역시	동구	신천4동	소계	7751	5529	2222	19	5510	1047	2808	753	643	233	13	0	2	2	2	1	2	4
대구광역시	동구	효목1동	소계	12032	8778	3254	29	8749	1474	4661	1195	1056	306	21	2	5	4	8	1	7	9
대구광역시	동구	효목2동	소계	12782	9517	3265	36	9481	1884	4806	1262	1152	340	19	1	4	0	4	0	4	5
대구광역시	동구	도평동	소계	3525	2668	857	10	2658	398	1370	329	459	91	3	0	1	0	0	4	1	2
대구광역시	동구	불로·봉무동	소계	18454	14371	4083	55	14316	2886	6176	2010	2579	578	44	3	3	5	6	3	10	13
대구광역시	동구	지저동	소계	9099	6651	2448	26	6625	1058	3468	812	989	258	23	1	2	2	4	3	3	2
대구광역시	동구	동촌동	소계	12478	8828	3650	43	8785	1473	4428	1120	1405	301	26	0	3	3	6	3	6	11
대구광역시	동구	방촌동	소계	15864	12530	3334	56	12474	2229	5893	1525	2285	484	35	1	5	0	5	0	7	5
대구광역시	동구	해안동	소계	13551	9803	3748	40	9763	1601	4876	1286	1607	326	24	2	7	1	5	3	19	6
대구광역시	동구	안심1동	소계	33673	24971	8702	89	24882	5489	10326	3522	4417	989	71	3	11	5	21	5	11	12
대구광역시	동구	안심2동	소계	9021	6705	2316	28	6677	1165	3201	841	1227	207	13	0	3	1	2	1	10	6
대구광역시	동구	안심3·4동	소계	42551	32835	9716	127	32708	8386	11536	4698	6326	1584	102	3	7	5	23	6	14	18
대구광역시	동구	공산동	소계	11963	8990	2973	28	8962	1465	4609	1081	1484	266	19	0	3	1	2	5	14	13
대구광역시	서구	거소·선상투표	거소·선상투표	306	293	13	10	283	72	87	76	36	7	1	0	1	0	2	0	0	1
대구광역시	서구	관외사전투표	관외사전투표	11530	11528	2	101	11427	3063	3986	1986	1516	781	29	3	10	1	9	5	8	30
대구광역시	서구	재외투표	재외투표	596	428	168	0	428	230	44	81	27	42	4	0	0	0	0	0	0	0
대구광역시	서구	내당1동	소계	9131	6456	2675	31	6425	1085	3522	844	682	255	13	1	3	0	3	4	5	8
대구광역시	서구	내당2·3동	소계	9161	6558	2603	33	6525	1038	3758	857	593	247	12	2	5	1	0	2	5	5
대구광역시	서구	내당4동	소계	14592	10808	3784	35	10773	2011	5638	1451	1155	467	20	0	2	3	7	3	6	10
대구광역시	서구	비산1동	소계	9289	6489	2800	43	6446	945	3760	947	519	229	10	2	1	2	6	2	10	13
대구광역시	서구	비산2·3동	소계	9071	6190	2881	29	6161	831	3757	801	501	233	17	0	3	1	1	0	11	5
대구광역시	서구	비산4동	소계	8796	6333	2463	33	6300	948	3551	878	600	279	17	3	2	1	5	2	4	10
대구광역시	서구	비산5동	소계	6086	4340	1746	25	4315	631	2611	544	364	136	6	2	4	2	3	1	9	2
대구광역시	서구	비산6동	소계	7187	5207	1980	18	5189	792	3003	742	413	214	5	1	0	0	2	1	6	10
대구광역시	서구	비산7동	소계	10272	7078	3194	34	7044	979	4308	929	550	228	13	0	3	2	6	5	10	11
대구광역시	서구	평리1동	소계	7379	5218	2161	25	5193	799	3024	737	430	176	10	1	1	2	1	2	3	7
대구광역시	서구	평리2동	소계	7265	5491	1774	22	5469	1044	2806	797	571	227	6	2	4	1	3	1	4	3
대구광역시	서구	평리3동	소계	11161	7892	3269	18	7874	1319	4344	1058	768	338	15	1	5	2	4	2	3	15
대구광역시	서구	평리4동	소계	14872	10830	4042	58	10772	1929	5652	1557	1100	479	31	1	5	1	4	3	5	5
대구광역시	서구	평리5동	소계	5630	4050	1580	24	4026	592	2393	529	349	138	10	0	2	3	3	1	2	4
대구광역시	서구	평리6동	소계	6604	4635	1969	27	4608	651	2799	561	374	193	8	2	5	2	1	2	5	5
대구광역시	서구	상중이동	소계	16422	12350	4072	55	12295	2246	6458	1719	1263	524	30	2	9	2	15	8	5	14
대구광역시	서구	원대동	소계	8009	5485	2524	28	5457	799	3281	714	448	180	9	2	4	1	3	0	10	6
대구광역시	남구	거소·선상투표	거소·선상투표	247	231	16	8	223	66	66	56	20	9	3	0	0	0	0	0	1	2
대구광역시	남구	관외사전투표	관외사전투표	11118	11116	2	85	11031	3148	3753	1782	1508	764	32	2	6	4	9	2	2	19
대구광역시	남구	재외투표	재외투표	685	514	171	2	512	281	48	77	44	53	8	0	0	0	0	0	0	1
대구광역시	남구	이천동	소계	10749	7988	2761	31	7957	1566	3978	1206	870	302	14	3	1	2	4	2	4	5
대구광역시	남구	봉덕1동	소계	7876	5504	2372	17	5487	973	2950	760	555	217	18	0	1	2	2	1	5	3
대구광역시	남구	봉덕2동	소계	9068	6790	2278	24	6766	1113	3826	870	701	222	14	1	3	1	2	3	8	2
대구광역시	남구	봉덕3동	소계	13152	9011	4141	28	8983	1591	4896	1208	880	357	23	2	3	2	5	2	10	4
대구광역시	남구	대명1동	소계	9744	7092	2652	40	7052	1350	3599	1030	715	330	11	1	1	1	4	1	3	6
대구광역시	남구	대명2동	소계	9924	7101	2823	40	7061	1454	3527	998	727	320	22	1	1	3	2	0	2	4
대구광역시	남구	대명3동	소계	10989	7443	3546	33	7410	1384	4055	968	645	308	16	2	3	1	2	6	9	11
대구광역시	남구	대명4동	소계	9556	6778	2778	33	6745	1179	3767	863	628	262	16	0	4	0	2	3	13	8
대구광역시	남구	대명5동	소계	6866	4901	1965	24	4877	961	2426	721	516	223	15	1	3	1	2	1	2	5
대구광역시	남구	대명6동	소계	8222	5873	2349	21	5852	1143	2984	788	613	278	28	0	2	1	4	0	7	4
대구광역시	남구	대명9동	소계	12681	8850	3831	29	8821	1830	4350	1245	947	401	27	1	4	1	2	2	4	7
대구광역시	남구	대명10동	소계	7758	5550	2208	26	5524	969	2986	762	533	236	22	0	2	2	2	3	2	5
대구광역시	남구	대명11동	소계	7571	5317	2254	31	5286	854	3093	644	463	204	15	1	2	1	1	0	6	2
대구광역시	북구	거소·선상투표	거소·선상투표	872	836	36	37	799	219	209	217	104	15	8	3	4	2	3	1	4	10
대구광역시	북구	관외사전투표	관외사전투표	25746	25740	6	211	25529	7702	7565	4452	3816	1819	56	10	6	11	10	13	7	62
대구광역시	북구	재외투표	재외투표	1376	1022	354	6	1016	510	96	173	82	149	4	0	0	0	1	0	1	0
대구광역시	북구	고성동	소계	4945	3670	1275	24	3646	691	1998	461	321	150	9	3	2	1	2	0	4	4
대구광역시	북구	칠성동	소계	15897	12108	3789	38	12070	2593	5723	1707	1488	482	38	2	5	2	7	3	11	9
대구광역시	북구	침산1동	소계	4238	3096	1142	16	3080	503	1815	358	273	112	3	1	1	1	1	3	3	6
대구광역시	북구	침산2동	소계	12005	9699	2306	29	9670	2275	4107	1529	1239	474	20	1	1	2	4	4	4	10
대구광역시	북구	침산3동	소계	15874	12677	3197	57	12620	2715	5797	1926	1537	579	33	4	2	3	4	5	6	9
대구광역시	북구	노원동	소계	9246	6680	2566	30	6650	917	4166	786	543	203	16	2	4	1	2	1	2	7
대구광역시	북구	산격1동	소계	9194	6538	2656	33	6505	976	3850	839	589	191	30	2	3	3	4	2	10	6
대구광역시	북구	산격2동	소계	9834	7770	2064	19	7751	1476	3799	1198	932	311	18	1	0	2	6	0	5	3
대구광역시	북구	산격3동	소계	7628	5501	2127	36	5465	1267	2412	769	683	298	16	2	3	1	3	2	3	6
대구광역시	북구	산격4동	소계	7951	5857	2094	14	5843	1011	3138	807	620	241	12	0	2	0	5	1	3	3
대구광역시	북구	복현1동	소계	6192	4446	1746	20	4426	1080	1863	642	568	245	8	0	3	2	3	0	6	6
대구광역시	북구	복현2동	소계	22383	17157	5226	80	17077	4014	7402	2572	2224	782	31	3	3	3	14	4	10	15
대구광역시	북구	대현동	소계	15396	11439	3957	56	11383	2471	5403	1624	1339	491	20	1	6	5	3	5	6	9
대구광역시	북구	검단동	소계	6368	4766	1602	26	4740	853	2508	686	470	199	5	1	2	0	0	1	8	7
대구광역시	북구	무태조야동	소계	21156	16106	5050	31	16075	3696	7041	2457	2060	757	29	0	4	1	3	7	10	10
대구광역시	북구	관문동	소계	20555	15662	4893	62	15600	3379	7218	2402	1842	681	37	3	4	0	6	7	10	11
대구광역시	북구	태전1동	소계	17893	13277	4616	49	13228	2679	6224	1987	1567	701	35	0	1	0	8	3	7	16
대구광역시	북구	태전2동	소계	18789	14177	4612	53	14124	2963	6759	2043	1588	698	36	2	1	0	9	5	7	13
대구광역시	북구	구암동	소계	27101	21049	6052	83	20966	5154	8290	3576	2720	1135	40	3	6	2	12	2	10	16
대구광역시	북구	관음동	소계	15045	11246	3799	50	11196	2166	5499	1701	1236	533	28	2	4	3	1	6	7	10
대구광역시	북구	읍내동	소계	20429	15046	5383	59	14987	3107	7095	2255	1744	717	28	1	4	3	6	4	11	12
대구광역시	북구	동천동	소계	22100	17727	4373	70	17657	4639	6350	2982	2514	1094	39	0	9	5	4	0	1	20
대구광역시	북구	국우동	소계	17526	13432	4094	44	13388	3470	5040	2220	1816	776	27	1	5	2	7	2	9	13
대구광역시	수성구	거소·선상투표	거소·선상투표	603	570	33	14	556	135	172	161	58	17	5	1	0	1	1	1	2	2
대구광역시	수성구	관외사전투표	관외사전투표	30992	30985	7	206	30779	8676	9572	5269	5016	2063	67	8	8	7	25	7	17	44
대구광역시	수성구	재외투표	재외투표	2426	1911	515	9	1902	906	218	314	185	265	12	0	0	0	0	0	2	0
대구광역시	수성구	범어1동	소계	13214	10769	2445	26	10743	2396	4910	1514	1465	414	31	0	1	1	7	0	1	3
대구광역시	수성구	범어2동	소계	11081	8634	2447	32	8602	1769	4051	1300	1132	324	14	0	1	2	3	0	1	5
대구광역시	수성구	범어3동	소계	9821	7763	2058	24	7739	1896	3041	1249	1173	345	23	1	2	0	1	0	2	6
대구광역시	수성구	범어4동	소계	11415	9216	2199	29	9187	2182	3812	1503	1253	391	27	0	4	2	2	1	5	5
대구광역시	수성구	만촌1동	소계	18385	14691	3694	46	14645	3142	6732	2186	1909	606	36	0	5	4	9	3	8	5
대구광역시	수성구	만촌2동	소계	9508	7230	2278	29	7201	1483	3351	1091	938	307	19	0	1	0	5	0	1	5
대구광역시	수성구	만촌3동	소계	13401	10775	2626	38	10737	2500	4462	1701	1585	466	13	0	4	1	4	0	1	0
대구광역시	수성구	수성1가동	소계	14596	11640	2956	32	11608	2505	5519	1598	1473	447	32	0	4	1	9	5	5	10
대구광역시	수성구	수성2·3가동	소계	9283	7393	1890	11	7382	1460	3603	1114	912	264	14	1	0	2	1	0	6	5
대구광역시	수성구	수성4가동	소계	12420	9946	2474	38	9908	2046	4681	1453	1318	375	23	1	4	0	1	0	3	3
대구광역시	수성구	황금1동	소계	15711	12948	2763	39	12909	3106	5223	2149	1869	513	29	1	2	1	3	2	6	5
대구광역시	수성구	황금2동	소계	9676	6692	2984	27	6665	1210	3463	940	724	297	20	1	0	3	1	0	0	6
대구광역시	수성구	중동	소계	10301	7288	3013	31	7257	1314	3953	934	724	281	31	1	1	1	4	3	6	4
대구광역시	수성구	상동	소계	13931	10155	3776	38	10117	1979	5238	1341	1180	329	26	2	2	6	2	2	5	5
대구광역시	수성구	파동	소계	11765	8937	2828	36	8901	1633	4638	1211	1034	330	29	1	3	2	3	4	8	5
대구광역시	수성구	두산동	소계	11476	8147	3329	25	8122	1586	3835	1223	1146	305	19	1	0	1	1	1	1	3
대구광역시	수성구	지산1동	소계	19264	14386	4878	61	14325	2856	6880	2079	1834	597	33	2	5	5	5	5	5	19
대구광역시	수성구	지산2동	소계	16063	12117	3946	33	12084	2443	5661	1784	1615	516	36	1	6	2	8	2	3	7
대구광역시	수성구	범물1동	소계	10741	8088	2653	39	8049	1462	4178	1128	947	280	26	3	4	0	4	3	7	7
대구광역시	수성구	범물2동	소계	12139	9602	2537	28	9574	2081	4190	1559	1308	396	19	1	7	2	0	2	5	4
대구광역시	수성구	고산1동	소계	23569	19425	4144	61	19364	5124	7231	3197	2731	987	58	2	6	6	5	0	7	10
대구광역시	수성구	고산2동	소계	19579	15817	3762	57	15760	3897	6584	2384	2150	682	28	1	2	3	12	2	4	11
대구광역시	수성구	고산3동	소계	25028	20402	4626	62	20340	5135	7876	3315	2934	981	48	1	9	5	11	0	10	15
대구광역시	달성군	거소·선상투표	거소·선상투표	553	525	28	34	491	146	131	125	45	15	6	4	5	2	1	2	3	6
대구광역시	달성군	관외사전투표	관외사전투표	15746	15740	6	98	15642	4509	5205	2550	2225	1052	24	5	3	5	16	2	7	39
대구광역시	달성군	재외투표	재외투표	740	479	261	4	475	247	44	88	43	52	1	0	0	0	0	0	0	0
대구광역시	달성군	화원읍	소계	36987	27478	9509	123	27355	5487	13182	4087	3079	1378	57	3	12	9	12	6	15	28
대구광역시	달성군	논공읍	소계	14547	9975	4572	57	9918	1961	4826	1494	938	607	18	3	4	3	19	4	18	23
대구광역시	달성군	다사읍	소계	51232	39631	11601	125	39506	9561	15964	6662	5046	2113	65	7	7	8	12	7	15	39
대구광역시	달성군	가창면	소계	6446	4755	1691	21	4734	809	2670	651	418	153	8	2	3	0	1	6	8	5
대구광역시	달성군	하빈면	소계	3500	2463	1037	16	2447	318	1606	290	147	66	5	2	0	1	0	1	9	2
대구광역시	달성군	옥포면	소계	14211	10554	3657	55	10499	2010	5480	1477	1071	397	27	1	3	3	2	6	8	14
대구광역시	달성군	현풍면	소계	13647	9728	3919	60	9668	2123	4618	1385	946	529	10	2	4	6	4	8	14	19
대구광역시	달성군	유가면	소계	16210	12648	3562	45	12603	3807	4181	2119	1674	764	14	3	5	1	12	0	9	14
대구광역시	달성군	구지면	소계	5553	3944	1609	17	3927	775	2125	499	332	161	7	2	2	2	1	4	12	5
인천광역시	중구	거소·선상투표	거소·선상투표	210	200	10	4	196	83	32	58	9	6	3	0	3	1	0	0	0	1
인천광역시	중구	관외사전투표	관외사전투표	8556	8556	0	56	8500	3743	1588	1788	631	697	18	3	6	1	9	3	2	11
인천광역시	중구	재외투표	재외투표	719	542	177	2	540	338	51	66	23	58	3	0	0	0	0	0	0	1
인천광역시	중구	신포동	소계	4523	3065	1458	7	3058	1088	966	660	160	166	5	0	7	3	2	0	0	1
인천광역시	중구	연안동	소계	5890	3873	2017	15	3858	1304	1192	977	204	176	1	0	2	0	0	0	0	2
인천광역시	중구	신흥동	소계	10795	7612	3183	27	7585	2762	2077	1765	422	518	7	1	7	1	6	2	6	11
인천광역시	중구	도원동	소계	3840	2675	1165	11	2664	894	839	626	134	157	2	1	3	2	1	1	2	2
인천광역시	중구	율목동	소계	3387	2170	1217	8	2162	659	710	521	116	146	2	0	0	2	2	2	1	1
인천광역시	중구	동인천동	소계	5130	3331	1799	10	3321	1090	1028	797	176	202	4	1	4	4	3	5	2	5
인천광역시	중구	북성동	소계	2756	1855	901	4	1851	610	590	429	112	99	3	0	2	1	0	1	1	3
인천광역시	중구	송월동	소계	4023	2797	1226	13	2784	970	777	657	167	196	5	1	3	1	1	0	1	5
인천광역시	중구	영종동	소계	23473	16911	6562	37	16874	7395	3458	3749	1018	1168	34	5	10	3	15	3	7	9
인천광역시	중구	용유동	소계	3604	2222	1382	12	2210	524	930	535	104	101	3	1	5	0	2	0	1	4
인천광역시	중구	운서동	소계	17486	13411	4075	26	13385	6570	1901	2777	920	1147	32	1	7	3	13	2	4	8
대구광역시	달서구	거소·선상투표	거소·선상투표	888	831	57	17	814	198	237	251	93	19	7	2	2	0	0	2	0	3
대구광역시	달서구	관외사전투표	관외사전투표	36257	36256	1	311	35945	10362	11151	6304	5257	2563	109	15	18	19	31	15	17	84
대구광역시	달서구	재외투표	재외투표	2039	1558	481	6	1552	863	122	222	132	201	10	0	1	0	0	0	0	1
대구광역시	달서구	성당동	소계	19230	13920	5310	55	13865	2622	7137	1927	1444	633	75	3	3	0	2	4	7	8
대구광역시	달서구	두류1·2동	소계	13973	9478	4495	63	9415	1622	5248	1209	869	397	40	2	4	2	5	5	8	4
대구광역시	달서구	두류3동	소계	8579	6556	2023	31	6525	1260	3292	886	733	313	24	0	1	1	2	0	5	8
대구광역시	달서구	본리동	소계	17949	13501	4448	37	13464	3137	5849	2069	1672	631	73	1	7	1	9	3	5	7
대구광역시	달서구	감삼동	소계	20913	15740	5173	64	15676	3032	7634	2404	1791	700	78	1	5	1	10	1	8	11
대구광역시	달서구	죽전동	소계	12435	8918	3517	50	8868	1531	4592	1293	977	429	19	1	5	0	7	3	3	8
대구광역시	달서구	장기동	소계	14200	11138	3062	51	11087	2476	4901	1634	1474	538	38	0	5	1	5	2	4	9
대구광역시	달서구	용산1동	소계	25036	19866	5170	79	19787	4082	8831	3088	2615	1078	40	3	8	1	5	6	8	22
대구광역시	달서구	용산2동	소계	23359	18225	5134	64	18161	3953	7848	2937	2348	978	39	4	4	7	12	3	5	23
대구광역시	달서구	이곡1동	소계	19080	14757	4323	49	14708	3180	6388	2447	1867	765	27	2	4	1	7	1	7	12
대구광역시	달서구	이곡2동	소계	15227	12233	2994	44	12189	2552	5561	1874	1474	655	34	2	5	0	9	3	8	12
대구광역시	달서구	신당동	소계	25863	18355	7508	109	18246	3803	8308	2919	2186	929	38	2	8	4	11	10	13	15
대구광역시	달서구	월성1동	소계	28067	22993	5074	50	22943	6406	8183	3923	3235	1114	41	2	5	1	15	4	7	7
대구광역시	달서구	월성2동	소계	16028	12059	3969	71	11988	2276	6125	1793	1240	461	41	2	6	5	2	3	12	22
대구광역시	달서구	진천동	소계	47229	37071	10158	123	36948	9049	15336	5914	4705	1746	88	7	20	6	11	10	24	32
대구광역시	달서구	상인1동	소계	29943	24825	5118	65	24760	5396	10973	3846	3253	1189	67	1	2	0	13	2	10	8
대구광역시	달서구	상인2동	소계	16906	12458	4448	56	12402	2396	6205	1828	1348	568	18	2	6	2	11	3	3	12
대구광역시	달서구	상인3동	소계	10913	7919	2994	36	7883	1352	4425	1058	692	296	26	2	5	8	5	1	10	3
대구광역시	달서구	도원동	소계	29858	24203	5655	85	24118	5307	10912	3578	2975	1251	51	3	5	5	7	2	8	14
대구광역시	달서구	송현1동	소계	16973	11862	5111	56	11806	2186	6134	1693	1182	525	58	2	3	1	6	4	7	5
대구광역시	달서구	송현2동	소계	16693	11758	4935	48	11710	2080	6279	1618	1162	478	56	1	3	5	6	1	11	10
대구광역시	달서구	본동	소계	11443	8282	3161	33	8249	1605	4108	1240	869	347	58	2	3	1	4	2	4	6
인천광역시	동구	거소·선상투표	거소·선상투표	101	98	3	0	98	36	14	34	7	5	0	0	0	0	0	0	0	2
인천광역시	동구	관외사전투표	관외사전투표	3961	3961	0	20	3941	1771	653	851	278	365	5	1	2	0	6	3	1	5
인천광역시	동구	재외투표	재외투표	310	223	87	1	222	138	18	34	7	24	0	0	0	0	1	0	0	0
인천광역시	동구	만석동	소계	6122	4479	1643	26	4453	1620	1076	1145	226	359	5	2	7	0	2	3	4	4
