광역	시군구	읍면동	투표소	선거인수	투표인수	기권수	무효표	계	더불어민주당	자유한국당	국민의당	바른정당	정의당	새누리당	경제애국당	국민대통합당	늘푸른한국당	민중연합당	한국국민당	혹익당	무소속
광주광역시	북구	동림동	관내사전투표	3161	3161	0	10	3151	1968	35	895	75	161	0	0	1	0	13	2	1	0
광주광역시	북구	우산동	관내사전투표	2494	2494	0	5	2489	1379	37	917	52	99	0	1	0	0	4	0	0	0
광주광역시	북구	풍향동	관내사전투표	1031	1031	0	2	1029	641	10	307	20	47	0	0	1	0	3	0	0	0
광주광역시	북구	문화동	관내사전투표	2545	2545	0	11	2534	1423	41	915	40	104	0	0	3	0	7	0	0	1
광주광역시	북구	문흥1동	관내사전투표	4100	4100	0	8	4092	2575	56	1205	88	147	2	1	1	0	16	0	1	0
광주광역시	북구	문흥2동	관내사전투표	3781	3781	0	7	3774	2363	32	1124	76	154	0	1	3	0	16	0	2	3
광주광역시	북구	두암1동	관내사전투표	1918	1918	0	4	1914	1043	27	727	38	71	0	0	2	0	4	0	0	2
광주광역시	북구	두암2동	관내사전투표	3380	3380	0	5	3375	2002	38	1125	68	130	0	0	2	0	7	1	1	1
광주광역시	북구	두암3동	관내사전투표	2839	2839	0	7	2832	1581	29	1076	40	95	0	0	2	0	6	0	0	3
광주광역시	북구	삼각동	관내사전투표	2689	2689	0	5	2684	1703	29	730	78	133	0	0	3	1	7	0	0	0
광주광역시	북구	일곡동	관내사전투표	6173	6173	0	11	6162	4046	62	1517	160	356	2	0	3	0	11	0	2	3
광주광역시	북구	매곡동	관내사전투표	3700	3700	0	6	3694	2373	57	1034	63	154	0	0	0	0	12	0	0	1
광주광역시	북구	오치1동	관내사전투표	2105	2105	0	7	2098	1293	32	634	31	104	0	0	2	0	2	0	0	0
광주광역시	북구	오치2동	관내사전투표	3728	3728	0	14	3714	2232	56	1171	67	163	2	0	3	0	14	0	2	4
광주광역시	북구	석곡동	관내사전투표	553	553	0	4	549	320	5	190	9	23	0	0	0	0	2	0	0	0
광주광역시	북구	건국동	관내사전투표	4101	4101	0	21	4080	2708	52	1010	88	205	1	0	3	1	10	0	0	2
광주광역시	북구	양산동	관내사전투표	7380	7380	0	25	7355	4866	79	1803	156	411	1	2	3	0	23	3	3	5
광주광역시	광산구	관외사전투표	관외사전투표	30269	30266	3	155	30111	19305	576	7055	1057	1952	8	12	12	3	76	7	10	38
광주광역시	광산구	재외투표	재외투표	1003	804	199	0	804	601	13	91	19	79	1	0	0	0	0	0	0	0
광주광역시	광산구	송정1동	관내사전투표	2113	2113	0	7	2106	1254	39	679	47	79	0	0	2	0	4	0	1	1
광주광역시	광산구	송정2동	관내사전투표	2152	2152	0	13	2139	1256	31	649	51	131	0	1	2	1	11	0	1	5
광주광역시	광산구	도산동	관내사전투표	3280	3280	0	13	3267	2038	61	938	62	142	1	0	1	0	17	2	1	4
광주광역시	광산구	신흥동	관내사전투표	895	895	0	0	895	511	14	307	23	36	0	0	0	0	1	0	1	2
광주광역시	광산구	어룡동	관내사전투표	3752	3752	0	7	3745	2455	40	940	61	233	1	1	2	0	11	1	0	0
광주광역시	광산구	우산동	관내사전투표	4110	4110	0	8	4102	2636	55	1093	86	207	1	0	2	2	15	0	1	4
광주광역시	광산구	월곡1동	관내사전투표	3403	3403	0	6	3397	2186	52	904	76	153	1	0	3	0	20	0	0	2
광주광역시	광산구	월곡2동	관내사전투표	2551	2551	0	7	2544	1625	35	696	48	123	0	0	1	1	10	1	1	3
광주광역시	광산구	비아동	관내사전투표	1596	1596	0	4	1592	997	27	474	34	54	0	1	1	0	4	0	0	0
광주광역시	광산구	첨단1동	관내사전투표	5454	5454	0	11	5443	3643	61	1231	160	329	0	0	2	0	14	0	1	2
광주광역시	광산구	첨단2동	관내사전투표	5538	5538	0	9	5529	3695	62	1280	137	318	2	1	2	1	27	0	0	4
광주광역시	광산구	신가동	관내사전투표	3333	3333	0	9	3324	2202	75	803	65	164	1	1	0	0	12	0	0	1
광주광역시	광산구	운남동	관내사전투표	5190	5190	0	6	5184	3527	37	1217	103	273	0	0	1	0	24	0	1	1
광주광역시	광산구	신창동	관내사전투표	6395	6395	0	9	6386	4493	61	1304	150	349	1	2	5	1	17	0	1	2
광주광역시	광산구	수완동	관내사전투표	9129	9129	0	8	9121	6559	85	1850	205	405	3	1	1	0	12	0	0	0
광주광역시	광산구	하남동	관내사전투표	3924	3924	0	6	3918	2724	37	877	92	163	0	2	1	0	21	0	1	0
광주광역시	광산구	임곡동	관내사전투표	638	638	0	1	637	348	19	232	7	24	1	0	0	0	4	0	1	1
광주광역시	광산구	동곡동	관내사전투표	374	374	0	1	373	224	9	121	0	11	0	0	0	0	7	0	0	1
광주광역시	광산구	평동	관내사전투표	1010	1010	0	4	1006	634	11	308	11	31	0	1	0	0	8	0	1	1
광주광역시	광산구	삼도동	관내사전투표	452	452	0	9	443	226	14	164	4	22	0	1	1	1	5	0	2	3
광주광역시	광산구	본량동	관내사전투표	357	357	0	17	340	152	15	133	11	16	0	0	3	0	5	3	0	2
대전광역시	동구	관외사전투표	관외사전투표	16304	16299	5	118	16181	7630	2374	3458	1231	1406	16	4	5	3	10	4	9	31
대전광역시	동구	재외투표	재외투표	781	619	162	1	618	396	46	77	20	75	2	0	1	0	0	0	1	0
대전광역시	동구	중앙동	관내사전투표	922	922	0	3	919	367	271	194	36	44	0	1	1	2	2	0	0	1
대전광역시	동구	신인동	관내사전투표	3023	3023	0	11	3012	1459	591	630	148	172	1	2	0	1	1	0	2	5
대전광역시	동구	효동	관내사전투표	3097	3097	0	6	3091	1711	401	587	159	217	6	0	2	0	2	3	1	2
대전광역시	동구	판암1동	관내사전투표	1664	1664	0	6	1658	685	348	381	99	137	2	0	0	0	0	1	1	4
대전광역시	동구	판암2동	관내사전투표	1894	1894	0	14	1880	736	519	452	61	101	3	2	0	2	1	1	1	1
대전광역시	동구	용운동	관내사전투표	2544	2544	0	4	2540	1141	534	534	140	177	3	1	6	0	2	0	0	2
대전광역시	동구	대동	관내사전투표	1644	1644	0	4	1640	694	354	382	89	111	5	0	2	1	0	0	1	1
대전광역시	동구	자양동	관내사전투표	2366	2366	0	17	2349	1052	410	475	180	223	2	0	0	0	4	0	0	3
대전광역시	동구	가양1동	관내사전투표	1983	1983	0	12	1971	870	467	429	79	118	0	0	3	0	0	2	1	2
대전광역시	동구	가양2동	관내사전투표	2711	2711	0	17	2694	1192	560	601	136	196	1	0	3	1	1	0	0	3
대전광역시	동구	용전동	관내사전투표	2761	2761	0	11	2750	1307	453	616	142	215	2	0	3	0	7	0	2	3
대전광역시	동구	성남동	관내사전투표	1897	1897	0	8	1889	878	363	413	99	125	1	1	6	1	0	1	1	0
대전광역시	동구	홍도동	관내사전투표	1922	1922	0	8	1914	893	342	409	102	164	0	0	1	1	1	0	0	1
대전광역시	동구	삼성동	관내사전투표	2011	2011	0	11	2000	919	437	434	100	97	0	1	5	0	3	0	1	3
대전광역시	동구	대청동	관내사전투표	340	340	0	0	340	138	104	73	12	11	0	0	0	1	0	0	1	0
대전광역시	동구	산내동	관내사전투표	2655	2655	0	7	2648	1252	507	585	129	159	4	1	5	1	1	0	2	2
대전광역시	중구	관외사전투표	관외사전투표	17515	17514	1	111	17403	8299	2566	3663	1334	1433	26	8	9	6	20	4	9	26
대전광역시	중구	재외투표	재외투표	1134	862	272	1	861	545	60	137	38	80	0	0	0	0	0	0	1	0
대전광역시	중구	은행선화동	관내사전투표	1838	1838	0	5	1833	839	397	336	93	160	2	0	1	1	1	1	0	2
대전광역시	중구	목동	관내사전투표	2636	2636	0	5	2631	1394	367	493	182	187	2	0	3	0	1	0	1	1
대전광역시	중구	중촌동	관내사전투표	1972	1972	0	5	1967	865	382	448	112	155	1	1	3	0	0	0	0	0
대전광역시	중구	대흥동	관내사전투표	2223	2223	0	10	2213	1053	398	446	134	171	6	0	1	0	1	1	1	1
대전광역시	중구	문창동	관내사전투표	642	642	0	1	641	256	195	126	24	37	0	0	1	1	0	0	0	1
대전광역시	중구	석교동	관내사전투표	1658	1658	0	8	1650	691	392	390	68	97	3	0	4	1	3	1	0	0
대전광역시	중구	대사동	관내사전투표	1722	1722	0	10	1712	714	460	345	84	101	2	1	0	1	1	1	0	2
대전광역시	중구	부사동	관내사전투표	963	963	0	6	957	397	237	217	42	55	1	2	1	0	1	0	0	4
대전광역시	중구	용두동	관내사전투표	1820	1820	0	9	1811	823	383	377	87	135	2	0	0	0	1	0	2	1
대전광역시	중구	오류동	관내사전투표	1983	1983	0	8	1975	860	443	409	121	136	1	0	2	0	3	0	0	0
대전광역시	중구	태평1동	관내사전투표	1917	1917	0	2	1915	937	357	408	90	116	1	0	0	1	1	0	0	4
대전광역시	중구	태평2동	관내사전투표	3864	3864	0	9	3855	1749	855	809	211	217	5	0	2	2	2	0	2	1
대전광역시	중구	유천1동	관내사전투표	1076	1076	0	2	1074	443	261	250	55	62	1	0	0	0	0	0	1	1
대전광역시	중구	유천2동	관내사전투표	1725	1725	0	5	1720	758	395	364	107	88	1	1	2	0	1	1	1	1
대전광역시	중구	문화1동	관내사전투표	3256	3256	0	9	3247	1490	630	702	189	222	3	2	0	1	2	1	4	1
대전광역시	중구	문화2동	관내사전투표	2197	2197	0	10	2187	887	512	488	141	142	5	1	2	0	5	2	2	0
대전광역시	중구	산성동	관내사전투표	2641	2641	0	6	2635	1073	641	613	137	158	5	0	2	1	1	1	0	3
대전광역시	서구	관외사전투표	관외사전투표	36372	36360	12	232	36128	17522	4755	7697	2936	3035	44	8	17	9	31	9	17	48
대전광역시	서구	재외투표	재외투표	2274	1855	419	7	1848	1102	115	302	73	245	9	0	0	1	0	0	0	1
대전광역시	서구	복수동	관내사전투표	2856	2856	0	10	2846	1397	507	617	150	166	3	0	0	0	3	1	0	2
대전광역시	서구	도마1동	관내사전투표	1489	1489	0	9	1480	615	349	329	87	95	0	0	2	0	0	1	1	1
대전광역시	서구	도마2동	관내사전투표	2688	2688	0	9	2679	1161	562	617	151	175	3	0	1	0	4	2	0	3
대전광역시	서구	정림동	관내사전투표	3368	3368	0	13	3355	1431	748	742	162	255	3	0	5	0	2	1	3	3
대전광역시	서구	변동	관내사전투표	1927	1927	0	8	1919	843	456	401	83	129	1	1	1	0	0	0	0	4
대전광역시	서구	용문동	관내사전투표	2115	2115	0	8	2107	965	404	439	122	170	1	0	2	0	2	0	1	1
대전광역시	서구	탄방동	관내사전투표	3260	3260	0	11	3249	1663	477	641	215	237	3	0	6	0	2	1	1	3
대전광역시	서구	둔산1동	관내사전투표	5823	5823	0	25	5798	3010	778	1064	445	482	8	0	1	0	7	0	1	2
대전광역시	서구	둔산2동	관내사전투표	4239	4239	0	7	4232	2302	505	806	302	306	5	0	0	0	4	0	0	2
대전광역시	서구	둔산3동	관내사전투표	4198	4198	0	16	4182	2016	818	841	267	235	2	0	1	1	0	1	0	0
대전광역시	서구	괴정동	관내사전투표	2703	2703	0	10	2693	1353	380	530	185	240	2	0	0	1	1	0	1	0
대전광역시	서구	가장동	관내사전투표	1405	1405	0	2	1403	589	355	305	56	93	1	1	0	0	1	1	0	1
대전광역시	서구	내동	관내사전투표	3113	3113	0	5	3108	1450	617	649	179	207	1	0	1	0	1	2	0	1
대전광역시	서구	갈마1동	관내사전투표	3550	3550	0	5	3545	1570	735	753	212	258	6	0	0	0	8	0	2	1
대전광역시	서구	갈마2동	관내사전투표	4197	4197	0	28	4169	2112	568	808	302	362	1	0	4	1	5	0	1	5
대전광역시	서구	월평1동	관내사전투표	2099	2099	0	13	2086	992	330	475	123	161	0	0	0	0	3	0	1	1
대전광역시	서구	월평2동	관내사전투표	2898	2898	0	11	2887	1261	585	653	185	196	2	1	1	0	1	0	0	2
대전광역시	서구	월평3동	관내사전투표	4879	4879	0	7	4872	2475	762	958	347	314	0	0	3	0	5	3	2	3
대전광역시	서구	만년동	관내사전투표	2964	2964	0	3	2961	1528	409	591	205	222	3	0	0	0	1	0	2	0
대전광역시	서구	가수원동	관내사전투표	3926	3926	0	15	3911	1915	675	776	258	275	7	1	0	0	2	0	2	0
대전광역시	서구	관저1동	관내사전투표	3337	3337	0	13	3324	1723	512	604	212	258	4	1	1	0	3	1	3	2
대전광역시	서구	관저2동	관내사전투표	6187	6187	0	17	6170	3215	779	1320	375	456	8	0	2	1	9	1	0	4
대전광역시	서구	기성동	관내사전투표	776	776	0	17	759	268	261	148	23	41	5	0	0	2	3	0	5	3
대전광역시	유성구	관외사전투표	관외사전투표	29188	29187	1	151	29036	14366	3810	5969	2491	2299	11	4	15	3	16	14	7	31
대전광역시	유성구	재외투표	재외투표	2123	1712	411	8	1704	984	120	293	68	232	4	0	1	0	1	1	0	0
대전광역시	유성구	진잠동	관내사전투표	3667	3667	0	15	3652	1728	628	797	236	249	2	1	3	0	6	1	1	0
대전광역시	유성구	온천1동	관내사전투표	6037	6037	0	22	6015	2902	1010	1242	391	447	5	1	6	1	6	1	1	2
대전광역시	유성구	온천2동	관내사전투표	5027	5027	0	18	5009	2623	578	930	471	394	1	0	1	0	3	2	4	2
대전광역시	유성구	노은1동	관내사전투표	5937	5937	0	16	5921	3168	816	1125	383	411	3	0	2	1	3	3	3	3
대전광역시	유성구	노은2동	관내사전투표	3366	3366	0	5	3361	1748	464	628	247	258	2	0	3	1	5	0	2	3
대전광역시	유성구	신성동	관내사전투표	4375	4375	0	12	4363	2029	681	950	420	273	5	0	1	0	2	0	0	2
대전광역시	유성구	전민동	관내사전투표	5052	5052	0	11	5041	2706	627	899	422	375	4	1	2	1	3	0	0	1
대전광역시	유성구	구즉동	관내사전투표	4796	4796	0	9	4787	2684	493	876	298	420	4	0	6	0	3	0	0	3
대전광역시	유성구	관평동	관내사전투표	5847	5847	0	11	5836	3214	657	1039	463	454	5	2	1	0	1	0	0	0
대전광역시	유성구	원신흥동	관내사전투표	6746	6746	0	20	6726	3488	971	1306	445	501	6	0	0	1	4	0	2	2
대전광역시	유성구	노은3동	관내사전투표	5434	5434	0	12	5422	2949	759	971	373	359	3	0	2	0	3	0	2	1
대전광역시	대덕구	관외사전투표	관외사전투표	13888	13871	17	129	13742	6541	1827	2940	1111	1239	14	4	10	5	11	5	2	33
대전광역시	대덕구	재외투표	재외투표	647	504	143	1	503	313	36	78	11	64	1	0	0	0	0	0	0	0
대전광역시	대덕구	오정동	관내사전투표	1832	1832	0	5	1827	825	427	360	96	111	1	0	4	0	1	1	0	1
대전광역시	대덕구	대화동	관내사전투표	1058	1058	0	21	1037	409	222	259	55	76	1	0	0	3	1	5	1	5
대전광역시	대덕구	회덕동	관내사전투표	1509	1509	0	3	1506	639	355	316	72	116	1	0	3	2	0	1	0	1
대전광역시	대덕구	비래동	관내사전투표	2042	2042	0	9	2033	947	441	432	81	126	2	0	0	0	0	0	1	3
대전광역시	대덕구	송촌동	관내사전투표	4615	4615	0	19	4596	2290	674	951	286	376	5	0	6	1	3	0	2	2
대전광역시	대덕구	중리동	관내사전투표	2237	2237	0	5	2232	1054	427	488	104	143	4	0	2	0	5	2	1	2
대전광역시	대덕구	법1동	관내사전투표	1800	1800	0	10	1790	791	346	411	98	132	1	0	2	1	4	0	2	2
대전광역시	대덕구	법2동	관내사전투표	2789	2789	0	13	2776	1191	571	616	198	186	2	0	2	1	2	1	3	3
대전광역시	대덕구	신탄진동	관내사전투표	2037	2037	0	9	2028	856	441	460	123	138	1	2	0	1	3	1	0	2
대전광역시	대덕구	석봉동	관내사전투표	1686	1686	0	3	1683	817	276	359	93	133	3	1	1	0	0	0	0	0
대전광역시	대덕구	덕암동	관내사전투표	2028	2028	0	7	2021	948	407	417	92	150	1	0	1	0	2	0	0	3
대전광역시	대덕구	목상동	관내사전투표	1152	1152	0	6	1146	554	146	272	74	96	0	1	1	0	1	0	1	0
울산광역시	중구	관외사전투표	관외사전투표	15690	15688	2	146	15542	6572	2973	2780	1636	1493	10	4	11	7	12	5	8	31
울산광역시	중구	재외투표	재외투표	937	709	228	7	702	434	46	102	40	75	5	0	0	0	0	0	0	0
울산광역시	중구	학성동	관내사전투표	2205	2204	1	13	2191	731	841	305	128	168	3	0	6	1	3	0	0	5
울산광역시	중구	반구1동	관내사전투표	3348	3348	0	23	3325	1512	773	451	218	353	5	0	3	1	3	1	4	1
울산광역시	중구	반구2동	관내사전투표	1713	1713	0	13	1700	668	459	267	145	152	3	1	1	0	0	1	2	1
울산광역시	중구	복산1동	관내사전투표	1622	1622	0	9	1613	569	577	251	101	107	3	0	0	2	1	0	0	2
울산광역시	중구	복산2동	관내사전투표	1943	1943	0	12	1931	847	456	295	167	155	3	0	2	0	3	0	0	3
울산광역시	중구	성안동	관내사전투표	3649	3649	0	8	3641	1598	881	566	253	330	4	0	1	0	3	0	2	3
울산광역시	중구	중앙동	관내사전투표	1907	1907	0	10	1897	630	747	277	130	105	1	0	1	1	2	1	2	0
울산광역시	중구	우정동	관내사전투표	2688	2688	0	7	2681	1050	850	392	193	187	3	0	1	0	2	0	2	1
울산광역시	중구	태화동	관내사전투표	4623	4623	0	10	4613	2060	1060	685	407	379	8	0	4	0	4	0	2	4
울산광역시	중구	다운동	관내사전투표	3438	3438	0	15	3423	1350	975	545	254	281	4	0	1	4	6	1	1	1
울산광역시	중구	병영1동	관내사전투표	4246	4246	0	17	4229	1721	1130	613	300	444	8	1	3	0	3	1	0	5
울산광역시	중구	병영2동	관내사전투표	2262	2262	0	12	2250	1030	508	278	142	272	2	0	2	1	4	2	1	8
울산광역시	중구	약사동	관내사전투표	2779	2779	0	12	2767	1313	549	422	231	237	2	1	2	2	0	0	3	5
울산광역시	남구	관외사전투표	관외사전투표	22543	22528	15	176	22352	9336	4223	4078	2549	2022	26	12	8	9	18	6	11	54
울산광역시	남구	재외투표	재외투표	1392	1090	302	5	1085	635	80	156	57	155	1	0	0	0	1	0	0	0
울산광역시	남구	신정1동	관내사전투표	3235	3235	0	12	3223	1116	1251	441	207	192	2	0	2	1	4	0	4	3
울산광역시	남구	신정2동	관내사전투표	3099	3099	0	12	3087	1212	858	483	290	229	8	0	0	2	2	0	0	3
울산광역시	남구	신정3동	관내사전투표	2951	2951	0	8	2943	1189	912	429	201	200	0	0	3	2	2	2	1	2
울산광역시	남구	신정4동	관내사전투표	3734	3734	0	12	3722	1582	1008	590	286	239	6	2	0	4	3	0	0	2
울산광역시	남구	신정5동	관내사전투표	1908	1908	0	8	1900	698	631	275	138	148	1	1	2	0	2	1	1	2
울산광역시	남구	달동	관내사전투표	3456	3456	0	24	3432	1466	838	535	280	294	5	0	2	0	6	1	0	5
울산광역시	남구	삼산동	관내사전투표	7492	7492	0	32	7460	3422	1583	1138	618	669	10	0	1	3	4	0	4	8
울산광역시	남구	삼호동	관내사전투표	3356	3356	0	14	3342	1398	825	552	275	273	7	0	2	0	2	0	1	7
울산광역시	남구	무거동	관내사전투표	4933	4933	0	28	4905	2263	938	778	459	450	1	0	2	3	3	0	4	4
울산광역시	남구	옥동	관내사전투표	4639	4639	0	19	4620	2076	990	782	420	329	5	0	3	2	7	0	3	3
울산광역시	남구	야음장생포동	관내사전투표	2011	2011	0	15	1996	755	686	300	125	121	1	0	2	1	4	0	1	0
울산광역시	남구	대현동	관내사전투표	4335	4335	0	20	4315	1892	984	692	384	344	7	0	3	1	3	0	1	4
울산광역시	남구	수암동	관내사전투표	3626	3626	0	11	3615	1582	842	549	323	306	0	0	2	0	1	1	3	6
울산광역시	남구	선암동	관내사전투표	1176	1176	0	4	1172	519	284	184	65	111	3	1	2	0	0	1	0	2
울산광역시	동구	관외사전투표	관외사전투표	10594	10594	0	115	10479	4701	1579	1896	1055	1170	10	3	7	4	12	5	8	29
울산광역시	동구	재외투표	재외투표	422	326	96	3	323	202	21	43	16	40	0	0	0	0	1	0	0	0
울산광역시	동구	방어동	관내사전투표	5147	5146	1	16	5130	2344	1045	783	356	568	4	0	2	2	13	3	2	8
울산광역시	동구	일산동	관내사전투표	1245	1245	0	17	1228	493	339	185	84	115	0	0	3	0	5	2	0	2
울산광역시	동구	화정동	관내사전투표	3135	3135	0	5	3130	1424	662	491	206	333	0	0	5	0	3	0	2	4
울산광역시	동구	대송동	관내사전투표	2212	2212	0	12	2200	1037	388	339	164	264	1	0	1	1	2	0	1	2
울산광역시	동구	전하1동	관내사전투표	3380	3380	0	13	3367	1558	656	520	270	348	2	0	2	1	5	1	0	4
울산광역시	동구	전하2동	관내사전투표	4227	4227	0	20	4207	1995	786	644	298	467	4	0	2	2	5	0	0	4
울산광역시	동구	남목1동	관내사전투표	1853	1853	0	13	1840	860	359	276	148	188	1	0	0	1	7	0	0	0
울산광역시	동구	남목2동	관내사전투표	2983	2983	0	10	2973	1411	563	453	225	307	1	2	2	0	3	0	3	3
울산광역시	동구	남목3동	관내사전투표	2211	2211	0	7	2204	1114	334	329	137	276	1	1	4	0	6	0	0	2
울산광역시	북구	관외사전투표	관외사전투표	13135	13134	1	129	13005	5685	2165	2323	1283	1453	23	5	4	5	17	7	9	26
울산광역시	북구	재외투표	재외투표	583	426	157	1	425	234	25	82	26	55	1	0	0	0	1	0	0	1
울산광역시	북구	농소1동	관내사전투표	2702	2702	0	13	2689	1101	709	372	204	283	6	0	4	0	3	1	1	5
울산광역시	북구	농소2동	관내사전투표	7112	7112	0	21	7091	3476	1142	1029	590	819	6	2	7	0	4	2	1	13
울산광역시	북구	농소3동	관내사전투표	5858	5858	0	17	5841	3017	858	773	483	682	6	0	1	1	11	2	2	5
울산광역시	북구	강동동	관내사전투표	1907	1907	0	6	1901	901	339	256	148	246	1	0	3	0	4	2	0	1
울산광역시	북구	효문동	관내사전투표	3327	3327	0	12	3315	1709	451	452	249	434	3	0	5	0	4	2	2	4
울산광역시	북구	송정동	관내사전투표	5776	5776	0	29	5747	2884	895	719	460	754	7	1	3	3	10	0	4	7
울산광역시	북구	양정동	관내사전투표	2351	2351	0	10	2341	1245	276	306	169	332	2	1	2	0	5	0	1	2
울산광역시	북구	염포동	관내사전투표	2265	2265	0	9	2256	1103	341	306	176	321	1	0	0	0	4	0	2	2
울산광역시	울주군	관외사전투표	관외사전투표	17021	17013	8	173	16840	6874	3701	2965	1689	1502	21	6	11	8	10	5	5	43
울산광역시	울주군	재외투표	재외투표	1021	692	329	2	690	383	53	140	37	75	1	0	0	0	0	0	1	0
울산광역시	울주군	온산읍	관내사전투표	2935	2935	0	10	2925	1240	732	422	241	268	5	3	4	0	3	0	0	7
울산광역시	울주군	언양읍	관내사전투표	3846	3846	0	19	3827	1546	1045	610	306	299	0	4	11	1	2	2	0	1
울산광역시	울주군	온양읍	관내사전투표	2763	2763	0	13	2750	1149	663	457	238	230	3	1	1	1	1	2	0	4
울산광역시	울주군	범서읍	관내사전투표	9560	9560	0	39	9521	4629	1772	1456	822	807	8	0	3	3	10	1	1	9
울산광역시	울주군	서생면	관내사전투표	1027	1027	0	2	1025	332	450	121	65	50	1	0	0	2	1	0	1	2
울산광역시	울주군	청량면	관내사전투표	1484	1484	0	6	1478	584	490	217	102	77	1	0	1	0	3	1	0	2
울산광역시	울주군	웅촌면	관내사전투표	1027	1027	0	18	1009	386	344	145	66	62	0	1	2	0	2	0	0	1
울산광역시	울주군	두동면	관내사전투표	673	673	0	8	665	235	259	84	35	31	4	2	4	3	2	1	2	3
울산광역시	울주군	두서면	관내사전투표	547	547	0	7	540	171	232	70	30	25	1	0	1	1	5	0	1	3
울산광역시	울주군	상북면	관내사전투표	1306	1306	0	5	1301	467	459	185	90	88	1	2	0	1	0	2	4	2
울산광역시	울주군	삼남면	관내사전투표	2583	2583	0	13	2570	979	805	425	195	154	4	2	1	1	0	1	0	3
울산광역시	울주군	삼동면	관내사전투표	361	361	0	1	360	109	173	49	18	11	0	0	0	0	0	0	0	0
세종특별자치시	세종특별자치시	관외사전투표	관외사전투표	23465	23465	0	111	23354	12365	2810	4399	1868	1811	23	7	8	6	19	6	7	25
세종특별자치시	세종특별자치시	재외투표	재외투표	1213	983	230	4	979	667	41	130	38	100	3	0	0	0	0	0	0	0
세종특별자치시	세종특별자치시	조치원읍	관내사전투표	5473	5473	0	23	5450	2695	933	1063	306	427	7	1	2	2	3	3	3	5
세종특별자치시	세종특별자치시	연기면	관내사전투표	904	904	0	4	900	434	152	188	55	66	1	0	2	0	1	0	0	1
세종특별자치시	세종특별자치시	연동면	관내사전투표	351	351	0	0	351	144	97	72	14	22	0	0	0	0	1	1	0	0
세종특별자치시	세종특별자치시	부강면	관내사전투표	1081	1081	0	6	1075	454	274	210	54	73	0	2	1	0	1	0	1	5
세종특별자치시	세종특별자치시	금남면	관내사전투표	1607	1607	0	7	1600	676	374	370	74	89	2	1	4	1	0	5	3	1
세종특별자치시	세종특별자치시	전의면	관내사전투표	833	833	0	1	832	356	186	187	36	60	2	0	1	0	0	2	1	1
세종특별자치시	세종특별자치시	전동면	관내사전투표	614	614	0	10	604	254	158	127	33	19	0	1	2	2	2	1	2	3
세종특별자치시	세종특별자치시	소정면	관내사전투표	495	495	0	0	495	168	157	109	23	32	1	0	1	0	0	0	3	1
세종특별자치시	세종특별자치시	장군면	관내사전투표	752	752	0	3	749	365	155	134	40	47	0	0	3	0	1	2	1	1
세종특별자치시	세종특별자치시	연서면	관내사전투표	1195	1195	0	6	1189	605	196	250	61	74	3	0	0	0	0	0	0	0
세종특별자치시	세종특별자치시	한솔동	관내사전투표	4397	4397	0	12	4385	2785	336	743	259	248	1	1	0	1	6	1	1	3
세종특별자치시	세종특별자치시	도담동	관내사전투표	5602	5602	0	8	5594	3276	538	1041	389	340	3	0	1	1	3	1	0	1
세종특별자치시	세종특별자치시	아름동	관내사전투표	4833	4833	0	7	4826	3017	416	810	282	287	6	0	2	0	4	1	0	1
세종특별자치시	세종특별자치시	종촌동	관내사전투표	6153	6153	0	11	6142	3699	557	1089	394	383	6	0	2	0	5	1	3	3
세종특별자치시	세종특별자치시	고운동	관내사전투표	3600	3600	0	3	3597	2161	308	704	200	210	3	0	1	0	3	1	3	3
세종특별자치시	세종특별자치시	보람동	관내사전투표	3952	3952	0	7	3945	2406	331	697	250	249	3	0	2	1	2	1	2	1
경기도	수원시장안구	관외사전투표	관외사전투표	21481	21481	0	144	21337	9983	2939	4749	1850	1693	26	7	13	7	26	2	6	36
경기도	수원시장안구	재외투표	재외투표	1592	1245	347	10	1235	758	77	202	50	140	3	0	0	0	3	0	0	2
경기도	수원시장안구	파장동	관내사전투표	3513	3513	0	7	3506	1576	732	751	194	231	2	0	1	0	16	1	1	1
경기도	수원시장안구	율천동	관내사전투표	6876	6876	0	33	6843	3388	825	1299	661	648	6	1	1	0	7	0	1	6
경기도	수원시장안구	정자1동	관내사전투표	4120	4120	0	10	4110	1944	706	873	299	272	2	0	3	0	7	1	2	1
경기도	수원시장안구	정자2동	관내사전투표	3011	3011	0	6	3005	1332	637	597	217	203	4	0	2	0	8	1	3	1
경기도	수원시장안구	정자3동	관내사전투표	5921	5921	0	16	5905	3182	693	1085	459	457	9	0	4	1	7	0	2	6
경기도	수원시장안구	영화동	관내사전투표	2610	2610	0	12	2598	1072	670	553	119	171	4	0	2	0	3	0	1	3
경기도	수원시장안구	송죽동	관내사전투표	2809	2809	0	7	2802	1311	502	585	179	210	7	1	2	0	1	2	0	2
경기도	수원시장안구	조원1동	관내사전투표	4005	4005	0	13	3992	1709	832	821	251	359	4	0	4	1	3	0	3	5
경기도	수원시장안구	조원2동	관내사전투표	4445	4445	0	10	4435	1936	840	952	328	363	5	0	1	0	7	1	1	1
경기도	수원시장안구	연무동	관내사전투표	1820	1820	0	7	1813	714	483	371	107	129	1	0	2	0	1	0	3	2
경기도	수원시권선구	관외사전투표	관외사전투표	26085	26032	53	163	25869	12290	3682	5556	2052	2151	35	7	9	10	22	10	6	39
