광역	광역코드	시군구	선거인수	투표수	유효투표수	무효투표수	기권수	정당	득표수
대전광역시	3000	유성구	164867	84059	83160	899	80808	민주노동당	9004
대전광역시	3000	대덕구	159054	77151	76064	1087	81903	민주노동당	8475
대전광역시	3000	동구	183206	87966	86348	1618	95240	국민중심당	18325
대전광역시	3000	중구	203076	100890	99351	1539	102186	국민중심당	20203
대전광역시	3000	서구	367265	182487	180402	2085	184778	국민중심당	31042
대전광역시	3000	유성구	164867	84059	83160	899	80808	국민중심당	12055
대전광역시	3000	대덕구	159054	77151	76064	1087	81903	국민중심당	14401
울산광역시	3100	중구	175337	88547	87450	1097	86790	열린우리당	11516
울산광역시	3100	남구	250864	123848	122573	1275	127016	열린우리당	17353
울산광역시	3100	동구	136957	75740	74547	1193	61217	열린우리당	12311
울산광역시	3100	북구	99489	55383	54662	721	44106	열린우리당	5444
울산광역시	3100	울주군	127642	73690	71860	1830	53952	열린우리당	13658
울산광역시	3100	중구	175337	88547	87450	1097	86790	한나라당	55018
울산광역시	3100	남구	250864	123848	122573	1275	127016	한나라당	79105
울산광역시	3100	동구	136957	75740	74547	1193	61217	한나라당	35383
울산광역시	3100	북구	99489	55383	54662	721	44106	한나라당	26024
울산광역시	3100	울주군	127642	73690	71860	1830	53952	한나라당	45108
울산광역시	3100	중구	175337	88547	87450	1097	86790	민주노동당	20916
울산광역시	3100	남구	250864	123848	122573	1275	127016	민주노동당	26115
울산광역시	3100	동구	136957	75740	74547	1193	61217	민주노동당	26853
울산광역시	3100	북구	99489	55383	54662	721	44106	민주노동당	23194
울산광역시	3100	울주군	127642	73690	71860	1830	53952	민주노동당	13094
경기도	4100	수원시장안구	206015	98090	97175	915	107925	열린우리당	20800
경기도	4100	수원시권선구	217455	97488	96538	950	119967	열린우리당	21113
경기도	4100	수원시팔달구	166662	72027	71191	836	94635	열린우리당	15015
경기도	4100	수원시영통구	173454	82010	81414	596	91444	열린우리당	18738
경기도	4100	성남시수정구	206678	84874	83764	1110	121804	열린우리당	20397
경기도	4100	성남시중원구	207205	82653	81621	1032	124552	열린우리당	18513
경기도	4100	성남시분당구	330404	164185	162962	1223	166219	열린우리당	27769
경기도	4100	의정부시	299556	130371	129037	1334	169185	열린우리당	31967
경기도	4100	안양시만안구	204688	95585	94575	1010	109103	열린우리당	22268
경기도	4100	안양시동안구	259321	134640	133417	1223	124681	열린우리당	30426
경기도	4100	부천시원미구	327003	143405	142116	1289	183598	열린우리당	33984
경기도	4100	부천시소사구	170625	78652	77743	909	91973	열린우리당	16967
경기도	4100	부천시오정구	137195	53685	53012	673	83510	열린우리당	13040
경기도	4100	광명시	239187	112868	111643	1225	126319	열린우리당	25743
경기도	4100	평택시	284458	139664	137554	2110	144794	열린우리당	28513
경기도	4100	양주시	121097	61139	59965	1174	59958	열린우리당	14069
경기도	4100	동두천시	63655	33133	32404	729	30522	열린우리당	8459
경기도	4100	안산시상록구	253921	102637	101547	1090	151284	열린우리당	23669
경기도	4100	안산시단원구	230496	94603	93556	1047	135893	열린우리당	21682
경기도	4100	고양시덕양구	287230	130060	128723	1337	157170	열린우리당	28995
경기도	4100	고양시일산동구	162750	73918	73277	641	88832	열린우리당	15638
경기도	4100	고양시일산서구	201819	95295	94502	793	106524	열린우리당	20875
경기도	4100	과천시	43524	25788	25539	249	17736	열린우리당	5607
경기도	4100	의왕시	105917	53779	53256	523	52138	열린우리당	12469
경기도	4100	구리시	140385	68673	67909	764	71712	열린우리당	16536
경기도	4100	남양주시	336528	148531	146688	1843	187997	열린우리당	30796
경기도	4100	오산시	94380	45851	45176	675	48529	열린우리당	10930
경기도	4100	화성시	223162	100405	98868	1537	122757	열린우리당	21504
경기도	4100	시흥시	271413	109489	108318	1171	161924	열린우리당	26305
경기도	4100	군포시	203276	103780	102901	879	99496	열린우리당	25407
경기도	4100	하남시	103677	52353	51530	823	51324	열린우리당	10255
경기도	4100	파주시	206376	98469	96792	1677	107907	열린우리당	20262
경기도	4100	여주군	79881	41534	40500	1034	38347	열린우리당	8681
경기도	4100	이천시	140754	66684	65410	1274	74070	열린우리당	14183
경기도	4100	용인시처인구	146083	67524	66277	1247	78559	열린우리당	16547
경기도	4100	용인시수지구	196871	97192	96546	646	99679	열린우리당	18401
경기도	4100	용인시기흥구	175478	84667	83837	830	90811	열린우리당	18448
경기도	4100	안성시	119170	64430	63089	1341	54740	열린우리당	15388
경기도	4100	김포시	152704	77094	75962	1132	75610	열린우리당	16989
경기도	4100	광주시	161569	73074	72028	1046	88495	열린우리당	15071
경기도	4100	포천시	117916	59908	58468	1440	58008	열린우리당	13498
경기도	4100	연천군	36970	22967	22268	699	14003	열린우리당	5575
경기도	4100	양평군	68290	42692	41521	1171	25598	열린우리당	7341
경기도	4100	가평군	43630	29655	28641	1014	13975	열린우리당	6063
경기도	4100	수원시장안구	206015	98090	97175	915	107925	한나라당	56733
경기도	4100	수원시권선구	217455	97488	96538	950	119967	한나라당	56977
경기도	4100	수원시팔달구	166662	72027	71191	836	94635	한나라당	43445
경기도	4100	수원시영통구	173454	82010	81414	596	91444	한나라당	47824
경기도	4100	성남시수정구	206678	84874	83764	1110	121804	한나라당	39991
경기도	4100	성남시중원구	207205	82653	81621	1032	124552	한나라당	39393
경기도	4100	성남시분당구	330404	164185	162962	1223	166219	한나라당	111428
경기도	4100	의정부시	299556	130371	129037	1334	169185	한나라당	75880
경기도	4100	안양시만안구	204688	95585	94575	1010	109103	한나라당	53501
경기도	4100	안양시동안구	259321	134640	133417	1223	124681	한나라당	78248
경기도	4100	부천시원미구	327003	143405	142116	1289	183598	한나라당	80384
경기도	4100	부천시소사구	170625	78652	77743	909	91973	한나라당	44906
경기도	4100	부천시오정구	137195	53685	53012	673	83510	한나라당	27587
경기도	4100	광명시	239187	112868	111643	1225	126319	한나라당	59644
경기도	4100	평택시	284458	139664	137554	2110	144794	한나라당	78068
경기도	4100	양주시	121097	61139	59965	1174	59958	한나라당	35568
경기도	4100	동두천시	63655	33133	32404	729	30522	한나라당	19554
경기도	4100	안산시상록구	253921	102637	101547	1090	151284	한나라당	53401
경기도	4100	안산시단원구	230496	94603	93556	1047	135893	한나라당	49869
경기도	4100	고양시덕양구	287230	130060	128723	1337	157170	한나라당	75560
경기도	4100	고양시일산동구	162750	73918	73277	641	88832	한나라당	45737
경기도	4100	고양시일산서구	201819	95295	94502	793	106524	한나라당	58066
경기도	4100	과천시	43524	25788	25539	249	17736	한나라당	15716
경기도	4100	의왕시	105917	53779	53256	523	52138	한나라당	30967
경기도	4100	구리시	140385	68673	67909	764	71712	한나라당	39232
경기도	4100	남양주시	336528	148531	146688	1843	187997	한나라당	87757
경기도	4100	오산시	94380	45851	45176	675	48529	한나라당	25120
경기도	4100	화성시	223162	100405	98868	1537	122757	한나라당	59821
경기도	4100	시흥시	271413	109489	108318	1171	161924	한나라당	57677
경기도	4100	군포시	203276	103780	102901	879	99496	한나라당	57052
경기도	4100	하남시	103677	52353	51530	823	51324	한나라당	30912
경기도	4100	파주시	206376	98469	96792	1677	107907	한나라당	63334
경기도	4100	여주군	79881	41534	40500	1034	38347	한나라당	25569
경기도	4100	이천시	140754	66684	65410	1274	74070	한나라당	40656
경기도	4100	용인시처인구	146083	67524	66277	1247	78559	한나라당	40429
경기도	4100	용인시수지구	196871	97192	96546	646	99679	한나라당	65572
경기도	4100	용인시기흥구	175478	84667	83837	830	90811	한나라당	52736
경기도	4100	안성시	119170	64430	63089	1341	54740	한나라당	35791
경기도	4100	김포시	152704	77094	75962	1132	75610	한나라당	47883
경기도	4100	광주시	161569	73074	72028	1046	88495	한나라당	44477
경기도	4100	포천시	117916	59908	58468	1440	58008	한나라당	37064
경기도	4100	연천군	36970	22967	22268	699	14003	한나라당	13134
경기도	4100	양평군	68290	42692	41521	1171	25598	한나라당	28034
경기도	4100	가평군	43630	29655	28641	1014	13975	한나라당	18461
경기도	4100	수원시장안구	206015	98090	97175	915	107925	민주당	5715
경기도	4100	수원시권선구	217455	97488	96538	950	119967	민주당	4924
경기도	4100	수원시팔달구	166662	72027	71191	836	94635	민주당	4066
경기도	4100	수원시영통구	173454	82010	81414	596	91444	민주당	3560
경기도	4100	성남시수정구	206678	84874	83764	1110	121804	민주당	10380
경기도	4100	성남시중원구	207205	82653	81621	1032	124552	민주당	10742
경기도	4100	성남시분당구	330404	164185	162962	1223	166219	민주당	9017
경기도	4100	의정부시	299556	130371	129037	1334	169185	민주당	6139
경기도	4100	안양시만안구	204688	95585	94575	1010	109103	민주당	7011
경기도	4100	안양시동안구	259321	134640	133417	1223	124681	민주당	8676
경기도	4100	부천시원미구	327003	143405	142116	1289	183598	민주당	10023
경기도	4100	부천시소사구	170625	78652	77743	909	91973	민주당	6038
경기도	4100	부천시오정구	137195	53685	53012	673	83510	민주당	6334
경기도	4100	광명시	239187	112868	111643	1225	126319	민주당	11883
경기도	4100	평택시	284458	139664	137554	2110	144794	민주당	5608
경기도	4100	양주시	121097	61139	59965	1174	59958	민주당	3583
경기도	4100	동두천시	63655	33133	32404	729	30522	민주당	1512
경기도	4100	안산시상록구	253921	102637	101547	1090	151284	민주당	9088
경기도	4100	안산시단원구	230496	94603	93556	1047	135893	민주당	8107
경기도	4100	고양시덕양구	287230	130060	128723	1337	157170	민주당	9314
경기도	4100	고양시일산동구	162750	73918	73277	641	88832	민주당	4221
경기도	4100	고양시일산서구	201819	95295	94502	793	106524	민주당	5420
경기도	4100	과천시	43524	25788	25539	249	17736	민주당	1243
경기도	4100	의왕시	105917	53779	53256	523	52138	민주당	3701
경기도	4100	구리시	140385	68673	67909	764	71712	민주당	4409
경기도	4100	남양주시	336528	148531	146688	1843	187997	민주당	9866
경기도	4100	오산시	94380	45851	45176	675	48529	민주당	2662
경기도	4100	화성시	223162	100405	98868	1537	122757	민주당	4049
경기도	4100	시흥시	271413	109489	108318	1171	161924	민주당	9599
경기도	4100	군포시	203276	103780	102901	879	99496	민주당	6797
경기도	4100	하남시	103677	52353	51530	823	51324	민주당	4010
경기도	4100	파주시	206376	98469	96792	1677	107907	민주당	3760
경기도	4100	여주군	79881	41534	40500	1034	38347	민주당	1217
경기도	4100	이천시	140754	66684	65410	1274	74070	민주당	3275
경기도	4100	용인시처인구	146083	67524	66277	1247	78559	민주당	3008
경기도	4100	용인시수지구	196871	97192	96546	646	99679	민주당	4086
경기도	4100	용인시기흥구	175478	84667	83837	830	90811	민주당	3858
경기도	4100	안성시	119170	64430	63089	1341	54740	민주당	2098
경기도	4100	김포시	152704	77094	75962	1132	75610	민주당	4291
경기도	4100	광주시	161569	73074	72028	1046	88495	민주당	6186
경기도	4100	포천시	117916	59908	58468	1440	58008	민주당	2245
경기도	4100	연천군	36970	22967	22268	699	14003	민주당	1258
경기도	4100	양평군	68290	42692	41521	1171	25598	민주당	1769
경기도	4100	가평군	43630	29655	28641	1014	13975	민주당	1206
경기도	4100	수원시장안구	206015	98090	97175	915	107925	민주노동당	12821
경기도	4100	수원시권선구	217455	97488	96538	950	119967	민주노동당	12167
경기도	4100	수원시팔달구	166662	72027	71191	836	94635	민주노동당	7832
경기도	4100	수원시영통구	173454	82010	81414	596	91444	민주노동당	10549
경기도	4100	성남시수정구	206678	84874	83764	1110	121804	민주노동당	11594
경기도	4100	성남시중원구	207205	82653	81621	1032	124552	민주노동당	11984
경기도	4100	성남시분당구	330404	164185	162962	1223	166219	민주노동당	13623
경기도	4100	의정부시	299556	130371	129037	1334	169185	민주노동당	13834
경기도	4100	안양시만안구	204688	95585	94575	1010	109103	민주노동당	10488
경기도	4100	안양시동안구	259321	134640	133417	1223	124681	민주노동당	14537
경기도	4100	부천시원미구	327003	143405	142116	1289	183598	민주노동당	15602
경기도	4100	부천시소사구	170625	78652	77743	909	91973	민주노동당	8484
경기도	4100	부천시오정구	137195	53685	53012	673	83510	민주노동당	5240
경기도	4100	광명시	239187	112868	111643	1225	126319	민주노동당	12405
경기도	4100	평택시	284458	139664	137554	2110	144794	민주노동당	21634
경기도	4100	양주시	121097	61139	59965	1174	59958	민주노동당	5443
경기도	4100	동두천시	63655	33133	32404	729	30522	민주노동당	2399
경기도	4100	안산시상록구	253921	102637	101547	1090	151284	민주노동당	13847
경기도	4100	안산시단원구	230496	94603	93556	1047	135893	민주노동당	12539
경기도	4100	고양시덕양구	287230	130060	128723	1337	157170	민주노동당	13617
경기도	4100	고양시일산동구	162750	73918	73277	641	88832	민주노동당	7063
경기도	4100	고양시일산서구	201819	95295	94502	793	106524	민주노동당	9316
경기도	4100	과천시	43524	25788	25539	249	17736	민주노동당	2776
경기도	4100	의왕시	105917	53779	53256	523	52138	민주노동당	5304
경기도	4100	구리시	140385	68673	67909	764	71712	민주노동당	7024
경기도	4100	남양주시	336528	148531	146688	1843	187997	민주노동당	16461
경기도	4100	오산시	94380	45851	45176	675	48529	민주노동당	5027
경기도	4100	화성시	223162	100405	98868	1537	122757	민주노동당	12046
경기도	4100	시흥시	271413	109489	108318	1171	161924	민주노동당	13113
경기도	4100	군포시	203276	103780	102901	879	99496	민주노동당	12301
경기도	4100	하남시	103677	52353	51530	823	51324	민주노동당	5524
경기도	4100	파주시	206376	98469	96792	1677	107907	민주노동당	7678
경기도	4100	여주군	79881	41534	40500	1034	38347	민주노동당	3867
경기도	4100	이천시	140754	66684	65410	1274	74070	민주노동당	6158
경기도	4100	용인시처인구	146083	67524	66277	1247	78559	민주노동당	5370
경기도	4100	용인시수지구	196871	97192	96546	646	99679	민주노동당	7902
경기도	4100	용인시기흥구	175478	84667	83837	830	90811	민주노동당	7955
경기도	4100	안성시	119170	64430	63089	1341	54740	민주노동당	8153
경기도	4100	김포시	152704	77094	75962	1132	75610	민주노동당	5822
경기도	4100	광주시	161569	73074	72028	1046	88495	민주노동당	5534
경기도	4100	포천시	117916	59908	58468	1440	58008	민주노동당	4330
경기도	4100	연천군	36970	22967	22268	699	14003	민주노동당	1560
경기도	4100	양평군	68290	42692	41521	1171	25598	민주노동당	3176
경기도	4100	가평군	43630	29655	28641	1014	13975	민주노동당	2014
경기도	4100	수원시장안구	206015	98090	97175	915	107925	국민중심당	668
경기도	4100	수원시권선구	217455	97488	96538	950	119967	국민중심당	830
경기도	4100	수원시팔달구	166662	72027	71191	836	94635	국민중심당	446
경기도	4100	수원시영통구	173454	82010	81414	596	91444	국민중심당	442
경기도	4100	성남시수정구	206678	84874	83764	1110	121804	국민중심당	950
경기도	4100	성남시중원구	207205	82653	81621	1032	124552	국민중심당	535
경기도	4100	성남시분당구	330404	164185	162962	1223	166219	국민중심당	634
경기도	4100	의정부시	299556	130371	129037	1334	169185	국민중심당	588
경기도	4100	안양시만안구	204688	95585	94575	1010	109103	국민중심당	788
경기도	4100	안양시동안구	259321	134640	133417	1223	124681	국민중심당	1021
경기도	4100	부천시원미구	327003	143405	142116	1289	183598	국민중심당	1454
경기도	4100	부천시소사구	170625	78652	77743	909	91973	국민중심당	981
경기도	4100	부천시오정구	137195	53685	53012	673	83510	국민중심당	565
경기도	4100	광명시	239187	112868	111643	1225	126319	국민중심당	1469
경기도	4100	평택시	284458	139664	137554	2110	144794	국민중심당	2702
경기도	4100	양주시	121097	61139	59965	1174	59958	국민중심당	372
경기도	4100	동두천시	63655	33133	32404	729	30522	국민중심당	180
경기도	4100	안산시상록구	253921	102637	101547	1090	151284	국민중심당	985
경기도	4100	안산시단원구	230496	94603	93556	1047	135893	국민중심당	930
경기도	4100	고양시덕양구	287230	130060	128723	1337	157170	국민중심당	596
경기도	4100	고양시일산동구	162750	73918	73277	641	88832	국민중심당	311
경기도	4100	고양시일산서구	201819	95295	94502	793	106524	국민중심당	447
경기도	4100	과천시	43524	25788	25539	249	17736	국민중심당	127
경기도	4100	의왕시	105917	53779	53256	523	52138	국민중심당	543
경기도	4100	구리시	140385	68673	67909	764	71712	국민중심당	337
경기도	4100	남양주시	336528	148531	146688	1843	187997	국민중심당	888
경기도	4100	오산시	94380	45851	45176	675	48529	국민중심당	1056
경기도	4100	화성시	223162	100405	98868	1537	122757	국민중심당	678
경기도	4100	시흥시	271413	109489	108318	1171	161924	국민중심당	830
경기도	4100	군포시	203276	103780	102901	879	99496	국민중심당	989
경기도	4100	하남시	103677	52353	51530	823	51324	국민중심당	389
경기도	4100	파주시	206376	98469	96792	1677	107907	국민중심당	546
경기도	4100	여주군	79881	41534	40500	1034	38347	국민중심당	700
경기도	4100	이천시	140754	66684	65410	1274	74070	국민중심당	530
경기도	4100	용인시처인구	146083	67524	66277	1247	78559	국민중심당	455
경기도	4100	용인시수지구	196871	97192	96546	646	99679	국민중심당	338
경기도	4100	용인시기흥구	175478	84667	83837	830	90811	국민중심당	526
경기도	4100	안성시	119170	64430	63089	1341	54740	국민중심당	776
경기도	4100	김포시	152704	77094	75962	1132	75610	국민중심당	403
경기도	4100	광주시	161569	73074	72028	1046	88495	국민중심당	390
경기도	4100	포천시	117916	59908	58468	1440	58008	국민중심당	457
경기도	4100	연천군	36970	22967	22268	699	14003	국민중심당	268
경기도	4100	양평군	68290	42692	41521	1171	25598	국민중심당	475
경기도	4100	가평군	43630	29655	28641	1014	13975	국민중심당	313
경기도	4100	수원시장안구	206015	98090	97175	915	107925	희망사회당	438
경기도	4100	수원시권선구	217455	97488	96538	950	119967	희망사회당	527
경기도	4100	수원시팔달구	166662	72027	71191	836	94635	희망사회당	387
경기도	4100	수원시영통구	173454	82010	81414	596	91444	희망사회당	301
경기도	4100	성남시수정구	206678	84874	83764	1110	121804	희망사회당	452
경기도	4100	성남시중원구	207205	82653	81621	1032	124552	희망사회당	454
경기도	4100	성남시분당구	330404	164185	162962	1223	166219	희망사회당	491
경기도	4100	의정부시	299556	130371	129037	1334	169185	희망사회당	629
경기도	4100	안양시만안구	204688	95585	94575	1010	109103	희망사회당	519
경기도	4100	안양시동안구	259321	134640	133417	1223	124681	희망사회당	509
경기도	4100	부천시원미구	327003	143405	142116	1289	183598	희망사회당	669
경기도	4100	부천시소사구	170625	78652	77743	909	91973	희망사회당	367
경기도	4100	부천시오정구	137195	53685	53012	673	83510	희망사회당	246
경기도	4100	광명시	239187	112868	111643	1225	126319	희망사회당	499
경기도	4100	평택시	284458	139664	137554	2110	144794	희망사회당	1029
경기도	4100	양주시	121097	61139	59965	1174	59958	희망사회당	930
경기도	4100	동두천시	63655	33133	32404	729	30522	희망사회당	300
경기도	4100	안산시상록구	253921	102637	101547	1090	151284	희망사회당	557
경기도	4100	안산시단원구	230496	94603	93556	1047	135893	희망사회당	429
경기도	4100	고양시덕양구	287230	130060	128723	1337	157170	희망사회당	641
경기도	4100	고양시일산동구	162750	73918	73277	641	88832	희망사회당	307
경기도	4100	고양시일산서구	201819	95295	94502	793	106524	희망사회당	378
경기도	4100	과천시	43524	25788	25539	249	17736	희망사회당	70
경기도	4100	의왕시	105917	53779	53256	523	52138	희망사회당	272
경기도	4100	구리시	140385	68673	67909	764	71712	희망사회당	371
경기도	4100	남양주시	336528	148531	146688	1843	187997	희망사회당	920
경기도	4100	오산시	94380	45851	45176	675	48529	희망사회당	381
경기도	4100	화성시	223162	100405	98868	1537	122757	희망사회당	770
경기도	4100	시흥시	271413	109489	108318	1171	161924	희망사회당	794
경기도	4100	군포시	203276	103780	102901	879	99496	희망사회당	355
경기도	4100	하남시	103677	52353	51530	823	51324	희망사회당	440
경기도	4100	파주시	206376	98469	96792	1677	107907	희망사회당	1212
경기도	4100	여주군	79881	41534	40500	1034	38347	희망사회당	466
경기도	4100	이천시	140754	66684	65410	1274	74070	희망사회당	608
경기도	4100	용인시처인구	146083	67524	66277	1247	78559	희망사회당	468
경기도	4100	용인시수지구	196871	97192	96546	646	99679	희망사회당	247
경기도	4100	용인시기흥구	175478	84667	83837	830	90811	희망사회당	314
경기도	4100	안성시	119170	64430	63089	1341	54740	희망사회당	883
경기도	4100	김포시	152704	77094	75962	1132	75610	희망사회당	574
경기도	4100	광주시	161569	73074	72028	1046	88495	희망사회당	370
경기도	4100	포천시	117916	59908	58468	1440	58008	희망사회당	874
경기도	4100	연천군	36970	22967	22268	699	14003	희망사회당	473
경기도	4100	양평군	68290	42692	41521	1171	25598	희망사회당	726
경기도	4100	가평군	43630	29655	28641	1014	13975	희망사회당	584
강원도	4200	춘천시	192644	104119	101533	2586	88525	열린우리당	24956
강원도	4200	원주시	215770	106892	104639	2253	108878	열린우리당	25485
강원도	4200	강릉시	171138	92505	90609	1896	78633	열린우리당	17196
강원도	4200	동해시	74884	43269	42133	1136	31615	열린우리당	8403
강원도	4200	삼척시	57751	39786	38260	1526	17965	열린우리당	8030
강원도	4200	태백시	41345	27806	27107	699	13539	열린우리당	6923
강원도	4200	정선군	35948	25156	24431	725	10792	열린우리당	7817
강원도	4200	속초시	64750	34118	33357	761	30632	열린우리당	7852
강원도	4200	고성군	25708	18722	17889	833	6986	열린우리당	4942
강원도	4200	양양군	23582	16898	16158	740	6684	열린우리당	3791
강원도	4200	인제군	25130	18225	17593	632	6905	열린우리당	5825
강원도	4200	홍천군	55429	33769	32703	1066	21660	열린우리당	9839
강원도	4200	횡성군	35200	24117	23240	877	11083	열린우리당	6977
강원도	4200	영월군	33449	22725	22144	581	10724	열린우리당	7536
강원도	4200	평창군	36045	23370	22812	558	12675	열린우리당	7515
강원도	4200	화천군	18404	13078	12530	548	5326	열린우리당	3182
강원도	4200	양구군	16454	12040	11443	597	4414	열린우리당	2894
강원도	4200	철원군	37346	24932	24175	757	12414	열린우리당	6622
강원도	4200	춘천시	192644	104119	101533	2586	88525	한나라당	58256
강원도	4200	원주시	215770	106892	104639	2253	108878	한나라당	64775
강원도	4200	강릉시	171138	92505	90609	1896	78633	한나라당	63873
강원도	4200	동해시	74884	43269	42133	1136	31615	한나라당	28916
강원도	4200	삼척시	57751	39786	38260	1526	17965	한나라당	25707
강원도	4200	태백시	41345	27806	27107	699	13539	한나라당	17244
강원도	4200	정선군	35948	25156	24431	725	10792	한나라당	14240
강원도	4200	속초시	64750	34118	33357	761	30632	한나라당	21703
강원도	4200	고성군	25708	18722	17889	833	6986	한나라당	11262
강원도	4200	양양군	23582	16898	16158	740	6684	한나라당	10390
강원도	4200	인제군	25130	18225	17593	632	6905	한나라당	10038
강원도	4200	홍천군	55429	33769	32703	1066	21660	한나라당	19154
강원도	4200	횡성군	35200	24117	23240	877	11083	한나라당	13230
강원도	4200	영월군	33449	22725	22144	581	10724	한나라당	12657
강원도	4200	평창군	36045	23370	22812	558	12675	한나라당	13246
강원도	4200	화천군	18404	13078	12530	548	5326	한나라당	7318
강원도	4200	양구군	16454	12040	11443	597	4414	한나라당	6690
강원도	4200	철원군	37346	24932	24175	757	12414	한나라당	14092
강원도	4200	춘천시	192644	104119	101533	2586	88525	민주노동당	18321
강원도	4200	원주시	215770	106892	104639	2253	108878	민주노동당	14379
강원도	4200	강릉시	171138	92505	90609	1896	78633	민주노동당	9540
강원도	4200	동해시	74884	43269	42133	1136	31615	민주노동당	4814
강원도	4200	삼척시	57751	39786	38260	1526	17965	민주노동당	4523
강원도	4200	태백시	41345	27806	27107	699	13539	민주노동당	2940
강원도	4200	정선군	35948	25156	24431	725	10792	민주노동당	2374
강원도	4200	속초시	64750	34118	33357	761	30632	민주노동당	3802
강원도	4200	고성군	25708	18722	17889	833	6986	민주노동당	1685
강원도	4200	양양군	23582	16898	16158	740	6684	민주노동당	1977
강원도	4200	인제군	25130	18225	17593	632	6905	민주노동당	1730
강원도	4200	홍천군	55429	33769	32703	1066	21660	민주노동당	3710
강원도	4200	횡성군	35200	24117	23240	877	11083	민주노동당	3033
강원도	4200	영월군	33449	22725	22144	581	10724	민주노동당	1951
강원도	4200	평창군	36045	23370	22812	558	12675	민주노동당	2051
강원도	4200	화천군	18404	13078	12530	548	5326	민주노동당	2030
강원도	4200	양구군	16454	12040	11443	597	4414	민주노동당	1859
강원도	4200	철원군	37346	24932	24175	757	12414	민주노동당	3461
충청북도	4300	청주시상당구	188493	89042	87684	1358	99451	열린우리당	23116
충청북도	4300	청주시흥덕구	269249	121819	120100	1719	147430	열린우리당	32863
충청북도	4300	충주시	155769	83465	81472	1993	72304	열린우리당	24601
충청북도	4300	제천시	105920	60203	58766	1437	45717	열린우리당	15205
충청북도	4300	단양군	27458	19534	18878	656	7924	열린우리당	5660
충청북도	4300	청원군	95259	53190	51676	1514	42069	열린우리당	16569
충청북도	4300	영동군	41700	29568	28566	1002	12132	열린우리당	9803
충청북도	4300	보은군	30273	22889	22126	763	7384	열린우리당	8778
충청북도	4300	옥천군	44454	31349	30166	1183	13105	열린우리당	10907
충청북도	4300	음성군	66010	38459	37155	1304	27551	열린우리당	10721
충청북도	4300	진천군	46069	28090	27202	888	17979	열린우리당	7889
충청북도	4300	괴산군	32511	23934	22706	1228	8577	열린우리당	6170
충청북도	4300	증평군	23117	14516	14022	494	8601	열린우리당	3924
충청북도	4300	청주시상당구	188493	89042	87684	1358	99451	한나라당	49891
충청북도	4300	청주시흥덕구	269249	121819	120100	1719	147430	한나라당	66023
충청북도	4300	충주시	155769	83465	81472	1993	72304	한나라당	46543
충청북도	4300	제천시	105920	60203	58766	1437	45717	한나라당	33404
충청북도	4300	단양군	27458	19534	18878	656	7924	한나라당	10883
충청북도	4300	청원군	95259	53190	51676	1514	42069	한나라당	25657
충청북도	4300	영동군	41700	29568	28566	1002	12132	한나라당	15189
충청북도	4300	보은군	30273	22889	22126	763	7384	한나라당	10026
충청북도	4300	옥천군	44454	31349	30166	1183	13105	한나라당	14658
충청북도	4300	음성군	66010	38459	37155	1304	27551	한나라당	20045
충청북도	4300	진천군	46069	28090	27202	888	17979	한나라당	13639
충청북도	4300	괴산군	32511	23934	22706	1228	8577	한나라당	11498
충청북도	4300	증평군	23117	14516	14022	494	8601	한나라당	7699
충청북도	4300	청주시상당구	188493	89042	87684	1358	99451	민주노동당	11009
충청북도	4300	청주시흥덕구	269249	121819	120100	1719	147430	민주노동당	16622
충청북도	4300	충주시	155769	83465	81472	1993	72304	민주노동당	8261
충청북도	4300	제천시	105920	60203	58766	1437	45717	민주노동당	8569
충청북도	4300	단양군	27458	19534	18878	656	7924	민주노동당	1665
충청북도	4300	청원군	95259	53190	51676	1514	42069	민주노동당	5068
충청북도	4300	영동군	41700	29568	28566	1002	12132	민주노동당	2687
충청북도	4300	보은군	30273	22889	22126	763	7384	민주노동당	1907
충청북도	4300	옥천군	44454	31349	30166	1183	13105	민주노동당	3070
충청북도	4300	음성군	66010	38459	37155	1304	27551	민주노동당	4982
충청북도	4300	진천군	46069	28090	27202	888	17979	민주노동당	4863
충청북도	4300	괴산군	32511	23934	22706	1228	8577	민주노동당	3766
충청북도	4300	증평군	23117	14516	14022	494	8601	민주노동당	1834
충청북도	4300	청주시상당구	188493	89042	87684	1358	99451	국민중심당	3668
충청북도	4300	청주시흥덕구	269249	121819	120100	1719	147430	국민중심당	4592
충청북도	4300	충주시	155769	83465	81472	1993	72304	국민중심당	2067
충청북도	4300	제천시	105920	60203	58766	1437	45717	국민중심당	1588
충청북도	4300	단양군	27458	19534	18878	656	7924	국민중심당	670
충청북도	4300	청원군	95259	53190	51676	1514	42069	국민중심당	4382
충청북도	4300	영동군	41700	29568	28566	1002	12132	국민중심당	887
충청북도	4300	보은군	30273	22889	22126	763	7384	국민중심당	1415
충청북도	4300	옥천군	44454	31349	30166	1183	13105	국민중심당	1531
충청북도	4300	음성군	66010	38459	37155	1304	27551	국민중심당	1407
충청북도	4300	진천군	46069	28090	27202	888	17979	국민중심당	811
충청북도	4300	괴산군	32511	23934	22706	1228	8577	국민중심당	1272
충청북도	4300	증평군	23117	14516	14022	494	8601	국민중심당	565
충청남도	4400	천안시	372195	162678	160405	2273	209517	열린우리당	32342
충청남도	4400	공주시	100960	61078	59199	1879	39882	열린우리당	12137
